target,id,date,user,tweet
1,1470239527,Tue Apr 07 08:45:53 PDT 2009,TheInfatuated,"@harzer01 Yes, it's amazing! I'd be really stressed right now, if the sun didn't calm me down so immensely  Oh, and: almonds for the win!"
1,1964480046,Fri May 29 14:18:08 PDT 2009,xoxopriya,@beejiva BEE! Boys Like Girls is coming here on the 22nd! Lets go lets go lets go plz 
1,2175897421,Mon Jun 15 02:19:02 PDT 2009,saramdle,@ibisque coming back from the hongboseok.  I&quot;m full.. I should go running tonight without you.
1,1881031110,Fri May 22 03:21:40 PDT 2009,tonixny,In Santa Terrinha! Starting the day apanhando batatas!  Have a nice day!
1,2069638639,Sun Jun 07 16:14:52 PDT 2009,Nghthawk,@mersijolie you got it! 
1,2014458304,Wed Jun 03 01:35:52 PDT 2009,CLASSY_CREOLE,@TYRESE4REAL http://twitpic.com/6irnp - All I can say is Damn!!!! Follow Me Sweetie 
1,2062513911,Sat Jun 06 23:27:13 PDT 2009,DemetriCollins,@bella_cullen_4 Hey! 
1,1999550408,Mon Jun 01 20:24:55 PDT 2009,tacvbo,"@chi_no_yubiwa @el_tatos @JuanKaram @macosta5811 @nemuxos @zerver @Diveke @umquat you make Twitter rock, thank you. "
1,1970663692,Sat May 30 04:45:37 PDT 2009,PaminaTune,just listening to metrostation - shake it 
1,1755842388,Sun May 10 10:09:38 PDT 2009,Hjcraven,i'm watching recess... the cartoon show 
1,2191550571,Tue Jun 16 05:30:31 PDT 2009,BabyVanessa093,And remeber vote for VANESSA AND ZAC !! AND MILEY AND JB'S !! 
1,1468869007,Tue Apr 07 04:09:21 PDT 2009,dsgoldring,"@c_davies I had no idea a four slice toaster was that much larger than a 3 slice toaster.   Frankly, I need a 10 slice toaster"
1,1755774964,Sun May 10 09:59:46 PDT 2009,jwilger,"I guess that explains why I don't normally go on Sunday mornings, though. "
1,1965428822,Fri May 29 15:54:19 PDT 2009,Alicia_vintage,"@TashaLxo cool  Thanks. Ooh really excited, love him (and metro)"
1,2177842044,Mon Jun 15 06:47:30 PDT 2009,Vialka,"Because you're the best, and the best would be the past. So thank you for your best and I always remember that you're my past "
1,2002764432,Tue Jun 02 05:06:07 PDT 2009,swankitty25,Finally cleaning my room. Moving soon 
1,1971268272,Sat May 30 06:40:41 PDT 2009,pinkydiamonds,Hopefully I'll be able to go to Miri next week. Maybe another wish of mine would come true! 
1,2054764755,Sat Jun 06 08:02:23 PDT 2009,gabehhhh,Finally packed 
1,1986902596,Sun May 31 19:29:15 PDT 2009,MsHollywoodDiva,the Golden popcorn man got a tight asss! 
1,2059864327,Sat Jun 06 17:47:28 PDT 2009,Tori_Silman,"got back from wonderland! so much fun, we should do it again! "
1,2193104605,Tue Jun 16 08:00:14 PDT 2009,MarlonBranicki,Going grocery shopping 
1,1969189104,Fri May 29 23:16:35 PDT 2009,Jennifer_p,"@yenra Aw, you're so sweet! Thanks for the Follow Friday, Ken! "
1,1823628556,Sat May 16 22:30:12 PDT 2009,anna_mariee,is having a blast at banquet  thanks aaron! You're a great date!
1,1833626615,Sun May 17 23:54:31 PDT 2009,Reya808,"Everything looks different today, something about how the light refracts off of the sky "
1,1958068258,Fri May 29 02:33:04 PDT 2009,FireHazardHobo,"Ooo The Clockwork Orange, nice happy movie that i haven't watched in a while "
1,1976350652,Sat May 30 17:08:09 PDT 2009,Arkansawred,is havin the BEST day! I LoVe surprises!  
1,2014538617,Wed Jun 03 01:52:12 PDT 2009,jaryl,"@travelingchick wah, that's so geeky of you "
1,1793878215,Thu May 14 04:17:13 PDT 2009,zn8ke,@sillybeggar your 15 min of fame buddy 
1,1881979842,Fri May 22 05:59:15 PDT 2009,j3nnag,Thank you so much @TrueTiger Juggernaut BIG!!! @enter_shikari Ello little ones 
1,1966058821,Fri May 29 17:02:47 PDT 2009,rebbyann,going to london!!!! on the plane  i love you all stay safe!! can't wait for loserville!!!
1,1989454197,Mon Jun 01 01:36:05 PDT 2009,danjcasejr,has had a GREAT morning so far...off to work soon 
1,1753519127,Sun May 10 02:02:49 PDT 2009,courtbackstreet,"happy mothers day mommy  i love you so much, dono what id do without you ??"
1,2067107257,Sun Jun 07 11:45:36 PDT 2009,madwife,"@MarcBannerman oh yes, how silly...  does this mean your gonna be naughty?"
1,1973501952,Sat May 30 11:16:24 PDT 2009,inkerguy,Seeing Up with Stefon. Hopefully it's as good as the reviews say 
1,1990728601,Mon Jun 01 05:36:15 PDT 2009,dannylberry,good game time 
1,1759731919,Sun May 10 19:51:49 PDT 2009,stickyheels,"@lovely_wife Thanks, it's not very pretty, but it tastes wonderful! "
1,1751288048,Sat May 09 19:05:58 PDT 2009,nicolepelton,Dinner with the fam... I have missed them 
1,2016247974,Wed Jun 03 06:26:33 PDT 2009,x3Krissyx3,@chrissymcfly oh i love this song  it's wonderful â¥
1,2049106419,Fri Jun 05 16:18:22 PDT 2009,stereoslove,@wearestereos heyy how are you guys doing tonite? can't wait for the CD to come out! 
1,1752645535,Sat May 09 22:31:37 PDT 2009,Yagr_Zero,@osdawaya That's not too bad.  Good luck! 
1,2191117500,Tue Jun 16 04:33:41 PDT 2009,70sheffieldlad,Discovering what the Twitter buzz is all about 
1,2013682342,Tue Jun 02 23:17:35 PDT 2009,enia59,"I knew Michael was a good actor but wow he is AMAZING in GBH, just watching the start of the second episode and he's brilliant "
1,1833858003,Mon May 18 00:42:33 PDT 2009,shanalanal,@nikkweesha You'll get the hang of it! Hahaha 
1,1976620666,Sat May 30 18:36:09 PDT 2009,bookerT510,about to go out tonight for a little. May is a great month... lots of birthdays/parties 
1,1573233264,Tue Apr 21 00:15:38 PDT 2009,danielle5572,why am i not sleeping!?!  oh yeah! cuz i'm listening to kings of leon.  sigh.... &lt;3
1,2061665785,Sat Jun 06 21:20:56 PDT 2009,LuchiFrontini,"@tommcfly lol. the other days i was talking with a friend about SW and I thought about you  i didnt see them yet, BUT I WILL! "
1,1825533856,Sun May 17 06:02:08 PDT 2009,kmkiniery,"working, and maybe taking Charlie to PetSmart later "
1,1557017551,Sun Apr 19 01:33:05 PDT 2009,cassandrakate,Happy... but sore... can't wait for a hot shower 
1,1770683325,Mon May 11 21:58:13 PDT 2009,DAMagazine,@Apecicle  Hi. Feel free to send us pics of your dogs. Email photos@doggieaficionado.com.
1,1793484033,Thu May 14 02:52:20 PDT 2009,nicolebernadett,Hours are regular so that's good  wiahvme luck I'm horrible at math lol
1,1974333528,Sat May 30 12:55:05 PDT 2009,Judy_bcn,@little94 i don't hate u!! i love u!!!!!!!!!!!!!! 
1,1968619187,Fri May 29 21:49:48 PDT 2009,cjayphillips,"So I just got home from the Cherry Fest/Running around town w/ Cody, Jessie, and Ashley. So many inside jokes made tonight. It's insane! "
1,2183278696,Mon Jun 15 14:17:15 PDT 2009,michael_howard,@mckt_ i don't freakin' think so!! 
1,1753919598,Sun May 10 04:07:44 PDT 2009,sandypanther,"@tiMMMMMMMMMMyy I ran into my old elem. friends too! Small small world, but didn't you just graduate elem. a couple of years ago...? rofl "
1,1976623474,Sat May 30 18:36:35 PDT 2009,LoRdSyN,UP was AMAZING!! I REALLY REEEEEALLY Loved it!! WHAT'S THE NEXT KIDS MOVIE?!  Now back to Dom's crib to try Blue Label and get DRUNK!!! 
1,2008428360,Tue Jun 02 14:07:00 PDT 2009,SPAXmin,Lalalalal  SWEEEET . another weeek ! *woooot*
1,1468583309,Tue Apr 07 02:33:07 PDT 2009,RhiannonFuck,Sammie is gay  i right wish this update would come
1,2071991887,Sun Jun 07 20:13:01 PDT 2009,Nidiamazing,At Alex's watchin Girl Fight lol 
1,2185944887,Mon Jun 15 18:07:55 PDT 2009,laurenseier,a special congratulations to matt 
1,2064398910,Sun Jun 07 06:09:27 PDT 2009,brianwelburn,Back in a bit !! Oooh ! 
1,1827585555,Sun May 17 11:01:22 PDT 2009,mizdancequeen,getting ready. 
1,1984699823,Sun May 31 15:37:46 PDT 2009,sportsmasseuse,@EbonyNicoles ok it's allowed  post pics I wanna see
1,2176163409,Mon Jun 15 03:05:42 PDT 2009,tokyodeath,"@Franklero um, you look like the rocker version of carey hart  dont you think so?"
1,1983810803,Sun May 31 13:52:54 PDT 2009,Jiinksz,just finished helping my brother count his graduation money up. he got a lil over $3000 ; he better spend some of that on me 
1,1834553969,Mon May 18 03:22:35 PDT 2009,mattyza,"@melattree Agreed. IMO, listening on twitter is NB. @garyvee 's videos discuss this quite a bit. Some really cool points. "
1,1794226331,Thu May 14 05:17:43 PDT 2009,yengflor,interesting thank god for twitter i can track some old friends 
1,1993290534,Mon Jun 01 10:08:25 PDT 2009,radio_babylon,"@imogenheap please dont forget dallas if/when you tour for Ellipse. the last two shows were great, looking forward to another "
1,1972773282,Sat May 30 09:51:36 PDT 2009,blue_cat_online,"Gillette, How to shave your groin (for men)  http://trunc.it/ae47 Hysterical use of euphemisms!! NSFW "
1,1961633022,Fri May 29 09:48:19 PDT 2009,blowfish08,Android Progress: Finally manage to serve the user's will... or maybe NOT 
1,1825483660,Sun May 17 05:51:45 PDT 2009,tf_twits,@AkouAuto thnx! I'm honored! 
1,1685149961,Sat May 02 23:14:29 PDT 2009,fueledxbyxkelly,#hoppusday is the number one trending topic.... epic 
1,2062687474,Sat Jun 06 23:59:19 PDT 2009,networkingfrnd,The reason's why I use TweetLater...  http://bit.ly/uJD5u
1,1989882426,Mon Jun 01 03:08:21 PDT 2009,clearskies,@Charlysangel hope you had an amazing time 
1,2178932861,Mon Jun 15 08:24:41 PDT 2009,lexley,a BIG thank you goes to @torbooks for the copy of Green by Jay Lake that just came in! THANK YOU! can't wait to get started! 
1,2063998125,Sun Jun 07 04:52:34 PDT 2009,karlab1,"@amazingsusan Hey Susan, how r u? wanted to know ur opinion on obama's speech  reminded me of the clinton-session we had at BBDO!"
1,2013914334,Tue Jun 02 23:56:01 PDT 2009,HankMoodyBitch,@Katieforsale LOL oh is THAT what man work is? 
1,2015337727,Wed Jun 03 04:23:32 PDT 2009,DCBrent,"@MarkDC Okay, no probs if you can't.  Just planning the day.  "
1,1755410377,Sun May 10 09:04:09 PDT 2009,M_Viloria,HAPPY MOTHER'S DAY! Time to spend time with my family. 
1,2193428734,Tue Jun 16 08:26:47 PDT 2009,lorenita327,@boybandjunkie he gives good ones  @ebassman
1,1970051725,Sat May 30 02:15:20 PDT 2009,Kiimm__x,@bethbabezz did you have a good time at the party beth? 
1,2054023751,Sat Jun 06 06:21:30 PDT 2009,laurapeake,I am mucho mucho thankful for the rain though 
1,1754078495,Sun May 10 04:52:48 PDT 2009,pam_ella_wan,wants to play basketball!!  http://plurk.com/p/swfxw
1,2045127613,Fri Jun 05 10:16:34 PDT 2009,crazymitchell,Is having a great time at CM15 with Nicky 
1,1824842566,Sun May 17 03:10:54 PDT 2009,jenjen0501,"bye tweets, need to go now. "
1,2053761209,Sat Jun 06 05:37:12 PDT 2009,TomAllen1965,http://twitpic.com/6qme3 - My personal sunshine! 
1,2175422665,Mon Jun 15 00:56:52 PDT 2009,georgholzer,1111 Follower 
1,1969353114,Fri May 29 23:46:11 PDT 2009,gazebow,"Samson slept on the bed last night, he's completely stopped hiding and has started to look and sound right again. Yay "
1,1573617760,Tue Apr 21 02:01:36 PDT 2009,robmargel,@caterhamcars demoing r500's a dream job for most of us 
1,2190398337,Tue Jun 16 02:36:57 PDT 2009,Nicklemac,Sooooooooo full! Love mama's cooking 
1,2176988553,Mon Jun 15 05:12:33 PDT 2009,wendybattles,"@LibraFitnessAus Hi, great to meet you. I'm a big fan of Austin and @DonnaSpeaks, she is awesome! "
1,1960374484,Fri May 29 07:51:49 PDT 2009,richschmidt,"@laGrandeTrunk I'm following lots of Valpo folks on Twitter. If you want to connect with some locals, you might browse my following page. "
1,1792793344,Thu May 14 00:15:54 PDT 2009,Moodzulu,Love to all you big TWITS  
1,2001402925,Tue Jun 02 00:46:11 PDT 2009,Infernalizer,"Havin' tea while writing new lyrics against humanity always puts me in a good mood, I should do it more often "
1,1822942647,Sat May 16 20:44:46 PDT 2009,MTVnHollyWEST23,"@Lyriqal Im a solid 21 and a HALF I luv my age  in fact I waited to become it so Im 21, 21 , 21 , 21  lol  but I think 25 iz sexier lol"
1,2063374135,Sun Jun 07 02:24:05 PDT 2009,sunoano,got more than 6h sleep today ... amazing feeling ... almost no confusing present 
1,1882231727,Fri May 22 06:29:23 PDT 2009,chyeahitsalicia,@rannau awe bb you're making me blush 
1,1676428794,Fri May 01 22:01:09 PDT 2009,latti,Watching twilight. Again. 
1,1979040780,Sun May 31 01:24:00 PDT 2009,KiriStack,@andyclemmensen http://twitpic.com/4gqvq - i have a bass like the one on the end  sadly it doesnt look like the white one and you havn ...
1,1694954040,Mon May 04 04:43:29 PDT 2009,flun1tr4z3p4m,Followed by the great Super Mazembe. One of the favorites around here  ? http://blip.fm/~5jkbp
1,1556776192,Sun Apr 19 00:17:27 PDT 2009,EmmieDatu,@HRHprincessrhea COOL 
1,1467970787,Mon Apr 06 23:03:14 PDT 2009,PrudenceAnn,"ready for nice weather, day drinking &amp; not to ever be a student again "
1,2186225617,Mon Jun 15 18:32:05 PDT 2009,leftest,"@mattymay a note from me...dont forget ur strap  lol just sayin hello ,have a nice evenin"
1,2070230366,Sun Jun 07 17:19:27 PDT 2009,tOtallybOgus,"kissmyairs started following you - omg, thaaanks. haha, i sound desperate!  http://tumblr.com/xay1z8mk7"
1,1677536568,Sat May 02 02:36:32 PDT 2009,xXBr0kenAngelXx,Sharing icy pops with Hannah. Yummy!! 
1,1970571009,Sat May 30 04:23:53 PDT 2009,tsarnick,.@Zanna85 you know me too well 
1,1828052648,Sun May 17 11:59:42 PDT 2009,zakhansonfan,@decadentplace you're very bible-y lately 
1,2065298667,Sun Jun 07 08:18:29 PDT 2009,carlinhaanyyy,"@mileycyrus http://twitpic.com/6shtr - My best diva   &quot;come on to rio de janeiro, brasil. here we have a lot of sunshines  &quot; Â²  WE L ..."
1,1980149422,Sun May 31 05:51:23 PDT 2009,VioletsCRUK,"@Pepsimo LOL aye think you could be right!! haha Will catch ya later, thats me signing off till later..have a good day!  x"
1,2004474134,Tue Jun 02 08:15:26 PDT 2009,rostitchery,@lostcheerio i'm going to start blah blahing and whatever whatevering today!    love that.
1,1468992586,Tue Apr 07 04:44:55 PDT 2009,Haylzz93,Gooodnight x After tomorrow i will be free! 
1,2178278389,Mon Jun 15 07:27:50 PDT 2009,the_matty_boosh,@SuperKaylo Mein Leben? Surely it sounds more like &quot;Matt Damon&quot;? 
1,1991887213,Mon Jun 01 07:50:17 PDT 2009,justinhartman,@Evergleamy it will come... just you wait and see 
1,2014671482,Wed Jun 03 02:18:03 PDT 2009,Catmoo,http://digg.com/u14iGM - Photos on Flickr from the Newport Computer Games Design Grad Show 09  For those who may have missed it!
1,1831131486,Sun May 17 18:16:30 PDT 2009,jjloa,@PetaEdwards  thanks very much! 
1,1827616419,Sun May 17 11:05:11 PDT 2009,LynzeeNicole3,such a pretty day  washing my car!!!
1,1963029004,Fri May 29 12:05:40 PDT 2009,indigostar,@kristoferbaxter looks like fun!  I hope you guys have a great weekend. Congrats to your sister 
1,1827411327,Sun May 17 10:39:16 PDT 2009,Wiens111,"@brianrobin I might steal your thoughts too, so please post them!  Enjoy! Who ya going with?"
1,1979832072,Sun May 31 04:41:06 PDT 2009,katieanncurtis,"Off out for a meal, will be back on when I'm back "
1,1932479970,Tue May 26 21:33:08 PDT 2009,spinmoss1,This is my 300th update 
1,2032186414,Thu Jun 04 10:53:50 PDT 2009,monsefuentes,@toulipan i'll take a lot photos to McFLY for you. 
1,2180423914,Mon Jun 15 10:27:06 PDT 2009,urbanvoracity,still working on that UV-Website.....check out www.myspace.com/urbanvoracity 'til it's finished..... 
1,1982924469,Sun May 31 12:10:03 PDT 2009,thewebguyuk,@kerpow42 it will be a lovely one 
1,1985471314,Sun May 31 17:10:03 PDT 2009,Donny_Lyriicz,@ladybellebeauty thanks for the feedback on it... 
1,1827961727,Sun May 17 11:48:28 PDT 2009,modernartrocks,@chuckdarw1n lol...congratualtions on 500 listeners!!!...i think i have like 40 
1,1469131036,Tue Apr 07 05:19:28 PDT 2009,Fatgadget,@gadgetlite I know LOL 
1,1969983209,Sat May 30 01:59:09 PDT 2009,Barb04s,@MrsSOsbourne You are such a kind person Sharon.  
1,1975985967,Sat May 30 16:20:17 PDT 2009,koolerbeans,@tineymarie tin here's anothr 1 watchn it now lol 'US post office? No more like d US LOST office! Wat r dey irish?' Lol! 
1,1556706223,Sat Apr 18 23:58:06 PDT 2009,lifeordeath,Have some new followers! thanks for following me. 
1,1686732282,Sun May 03 06:34:28 PDT 2009,VixenJodi,@dshack It worked. I saw you on the trendy topics. 
1,1880606898,Fri May 22 01:50:44 PDT 2009,Whobugs, Friday Friday Friday I love Friday's and it's a Smilin Hawaiin Friday 
1,1976333724,Sat May 30 17:05:59 PDT 2009,_helenbobelen,"just saw &quot;Up.&quot; pretty good, it was cute "
1,1971243642,Sat May 30 06:36:37 PDT 2009,Nairtseuqe,Love Saturday mornings! Big kids are at Grandmas and I actually got a bath without a 3 yr old trying to climb in with me 
1,2002274697,Tue Jun 02 03:43:20 PDT 2009,ellenstarrrr,gusto ko den maging IT expert. waw.. 
1,1972401834,Sat May 30 09:09:23 PDT 2009,tylermarie4990,is already ready for a nap? Can't wait for tonight with my giiiiiiirl!!!! 
1,2065661928,Sun Jun 07 09:02:50 PDT 2009,Aiysha,Iphone is back  yay!
1,2175093660,Mon Jun 15 00:04:11 PDT 2009,gretcheniola,Fun filled day once again 
1,2185217003,Mon Jun 15 17:03:23 PDT 2009,js1066601,Mmmm. I enjoy our meatball sandwiches at work. They're Yummy  especially with Pepsi 
1,1986332221,Sun May 31 18:41:05 PDT 2009,seedplanter,"@susansheehan Thx, Susan. My Twitter pg. background is a collage made from 4-5 of my garden photos. Glad it caught your eye. "
1,1989230012,Mon Jun 01 00:47:48 PDT 2009,Zeltus,Hmmmm cant wait to go home but sure things will be different  probably good 
1,1999647969,Mon Jun 01 20:34:53 PDT 2009,StephanieMcFly,@tommcfly Can you say Hola Mexicanas please please?? juust wanna say that not is hard Â¬Â¬  you forget the mexican fans 
1,1977896089,Sat May 30 21:57:23 PDT 2009,_iDANCE19,@iLuPJA i know! he def deserves a &quot;present&quot; 
1,2063915568,Sun Jun 07 04:34:10 PDT 2009,aarteepotnis,"Alright just incase neone is still interested[lol] the mr.twitter universe competiton is ending in the next 17hrs,so vote 4 @chriscuzzy ! "
1,1883306800,Fri May 22 08:20:29 PDT 2009,Starshadow,"@BackStory i'm sure i'm going to review all my DVR episodes a 2nd time this weekend, to see what i missed while squeeing the first time. "
1,1695656174,Mon May 04 06:39:08 PDT 2009,mikebishop,"Finally picked up some handwraps, but struggling to wrap my stronger hand with the other! Defo should have got some a lot sooner though "
1,2063356485,Sun Jun 07 02:19:51 PDT 2009,LucasBlack,@Jodiej04 I'd be lying if I said no! 
1,1676994455,Sat May 02 00:01:09 PDT 2009,tonifarrington,@roboform No problem  Thanks for a  great product!
1,1883074903,Fri May 22 07:58:03 PDT 2009,westlondonchick,@jordanknight You're to good to us J..Just wanted to let you know that!!! 
1,1970519176,Sat May 30 04:11:28 PDT 2009,jeanettecalilim,going out for dinner  hvn had a proper meal with the family in a long while!
1,2001924426,Tue Jun 02 02:32:48 PDT 2009,randomrradio,"@yelyahwilliams ah clever, how about http://www.wikihow.com/Fall-Asleep with no killing involved... "
1,1965389964,Fri May 29 15:50:11 PDT 2009,happylilheathen,Can i just say I am SO GLAD my apartment is buried half underground?  It is currently 81ï¿½ and my apartment is nice and coooooooool. 
1,1970445071,Sat May 30 03:53:50 PDT 2009,LilahMcfly,"@tommcfly hey Carrie do you know, you have 3 step-sisters  me , @keren4562 and @noamcfly XD ask your mom about that LOL Xx"
1,2014988102,Wed Jun 03 03:20:48 PDT 2009,fantasticmrfox7,"Just finished my last exam, politics, and am sat in the funky monkey with a double espresso  Perfection."
1,2002061895,Tue Jun 02 03:00:54 PDT 2009,daisyiscooool,@MeganMadiina yeah manz !  haha i saw that picture ages ago  alsoo IM SEEIN G MCFLY  yesyesyessss.
1,1976647242,Sat May 30 18:40:11 PDT 2009,McDayDreamer,Love how Leighton Meester sings!!! 
1,1835976160,Mon May 18 07:07:48 PDT 2009,geegeeludlow,is in IT 
1,1554107005,Sat Apr 18 16:05:13 PDT 2009,luckyduh,"After 10 minutes, &quot;What are we doing here again?&quot; Haha! "
1,1989990924,Mon Jun 01 03:30:47 PDT 2009,voLcom_,@joelmadden http://twitpic.com/3w93r - @lo0o more than anything 
1,1965637401,Fri May 29 16:16:22 PDT 2009,cluurrr,"got my hair re-dyed. puuuuuuuuurple again. well, it's red now it should be purple by monday.  SIIIIIICK! i'm the original."
1,2190126834,Tue Jun 16 01:50:40 PDT 2009,MrNathanWilliam,@tontenn glad he is on the mend and gave you a call   will be up your way on the 16th so we will see how we go as it approaches
1,1990937260,Mon Jun 01 06:04:15 PDT 2009,AliCM,Too funny: http://tinyurl.com/lcwjea Bruno lands in Eminem's lap ass-to-face at MTV awards - not staged.Eminem furious.Love it 
1,1997949662,Mon Jun 01 17:44:15 PDT 2009,bonesinoz,"@cleaninggirl  In the morning, you can fill us in on your sausage dreams "
1,1979373052,Sun May 31 02:45:56 PDT 2009,steenbergen,Good morning *** Another day in paradise 
1,2190478066,Tue Jun 16 02:50:40 PDT 2009,Stanikk,I be off top james' to do some DIY 
1,1990019514,Mon Jun 01 03:36:35 PDT 2009,dvirreznik,"Time for lunch, sushi..  How's #affilicon09? haven't seen much twits from there.. @OrenTodoros how was your lecture?"
1,1994719603,Mon Jun 01 12:21:06 PDT 2009,Kathryn17,@james_a_michael does this have anything to do with the &quot;Secret&quot; that you told me and told me not to tell anyone? 
1,2000137748,Mon Jun 01 21:29:15 PDT 2009,teammartin,"@purplefae metric, south, calla, mirah. All good "
1,2032883568,Thu Jun 04 11:54:30 PDT 2009,cybervenus,"@Tuttel Just a lil fun competition, remember its just a beta test game  You got this!"
1,2055103911,Sat Jun 06 08:42:18 PDT 2009,insearchofnkotb,@DsBabyGirl ok cool  prob won't see u ladies til after. Have a great time!
1,2049819324,Fri Jun 05 17:33:23 PDT 2009,MzMarina,"@iamdiddy Werd Diddy, this will help with the energy. Turn on Hot 97 and bug out to CLASSIC Jay records! "
1,1565762388,Mon Apr 20 07:29:59 PDT 2009,simoneicough,"House now rented for a further 2 months, happy days  http://www.3bedroomtownhouse.com, never thought that would happen this year!"
1,2072530857,Sun Jun 07 21:12:28 PDT 2009,timhrim,had such a great time soaking in the presence of God in the Morning prayer meeting a while ago. Hope to see you all there 
1,1823541794,Sat May 16 22:15:10 PDT 2009,morgaanjonaas,at the dyersss watched jonass  incredible
1,2055665846,Sat Jun 06 09:44:05 PDT 2009,rachellbrasherr,"going to go see terri,jimmy,&amp;jennifer.... "
1,1969632306,Sat May 30 00:40:38 PDT 2009,krider2010,already a clear blue sky - lovely 
1,2017011931,Wed Jun 03 07:43:09 PDT 2009,derekedmond,@Sarah_Q Nice! Thanks for the notice &amp; I'll definitely check them out 
1,1687247787,Sun May 03 08:10:51 PDT 2009,en_surkova,The second set of useful phrases (Interview): http://tinyurl.com/dkjpes Don't be shy! Welcome 
1,1979961412,Sun May 31 05:10:58 PDT 2009,Miss_Summers,Revising in the sunshine. 2 more days and this will all be over 
1,2178235454,Mon Jun 15 07:23:58 PDT 2009,colourthesky,"Just chilling with my &quot;bros&quot;.... Tour very soon, nearly finished building my marshall a roadcase  !"
1,2061473215,Sat Jun 06 20:56:43 PDT 2009,justinmunger,"...It always makes me laugh   Fortunately, my blog is a downstream type, so maybe they'd just say, &quot;When you blog,&quot; for mine instead "
1,2190293302,Tue Jun 16 02:18:51 PDT 2009,KurtisTv,Aqualand today! Enjoying the last few days here in Spain! 
1,2004586752,Tue Jun 02 08:25:56 PDT 2009,charlene205,bk from a plate of risotto...yummy very good 
1,2068175227,Sun Jun 07 13:37:44 PDT 2009,hailey_letang,its so nice out in boston right now  my rangers won&lt;3
1,2187618272,Mon Jun 15 20:32:55 PDT 2009,PastorChrisBar,God is doing some really cool things @ VBX!!!!  We had 244 tonight!  The preteens are having a blast! 
1,2179132425,Mon Jun 15 08:41:20 PDT 2009,Mom3CuteBoys,@Minas_Morgul6 Thanks!  I am assuming you are talking about The White Stripes...I blipped other songs earlier! I love Jack &amp; Meg! 
1,1956000058,Thu May 28 21:00:08 PDT 2009,Stay__Beautiful,Just had an awesome time chattin with everyone!!! Thanks all!! 
1,1793571956,Thu May 14 03:12:17 PDT 2009,EscortListings,vancouver escort: T A N T A L I Z I N G TAYLOR~~~ DOWN 4 Whatever  - w4m (DOWNTOWN) 22yr http://tinyurl.com/o2z6q4
1,1984157978,Sun May 31 14:33:16 PDT 2009,hellorachael,@Rosie21 haha nice mix of the two languages there   it just proves you're multi talented ;)8
1,1974086973,Sat May 30 12:24:53 PDT 2009,magsmail90,"And so the work week begins again. I am not a fan of working on Sundays, but we all have to have our turn. Time to be happy about it! "
1,1972098357,Sat May 30 08:33:23 PDT 2009,Skawtnyc,@dcorsetto Apparently you don't get up before the crack of noon.  
1,2190318372,Tue Jun 16 02:23:06 PDT 2009,adamtarca,@dphin thanks for that DM! they seem quite real! and yay for visual voicemail! 
1,1760182289,Sun May 10 20:52:06 PDT 2009,gelizardo,@traviesa_ina oh haha well you're right. he needs to get his phone back! and both of yall are ridiculous! 
1,2051208006,Fri Jun 05 21:07:38 PDT 2009,carleyday,Mtv awards&lt;3. andy samberg is trulyyy amazinggggg. 
1,2052988793,Sat Jun 06 02:49:46 PDT 2009,fridayluv,"@Harlequin66 Welcome  Well, #followfriday is just a tag, so people can search it (in trending topics) &amp; see who you recommend to follow "
1,1974944818,Sat May 30 14:07:33 PDT 2009,josiecatdoll,la ganadora de Britain got talent  the little Hollie Steel 
1,2045130543,Fri Jun 05 10:16:49 PDT 2009,insearchofnkotb,Jamming to a lil nick lachey &quot;good in goodbye&quot; before the roadtrip actually begins and @nkotb summer tour roadtrip mix goes in 
1,2190245932,Tue Jun 16 02:10:49 PDT 2009,syafiq41,"Gonna be leavin tmr due to nppc annual camp for 4 days, Yipee "
1,1795132787,Thu May 14 07:13:10 PDT 2009,romanceshopper,"PS. I was taking a glance through my tweeps, I feel so blessed to have such an attractive following "
1,2182197978,Mon Jun 15 12:51:09 PDT 2009,project_bleu,"@groggits Urm like YAAA! Jared Leto sings, and he isn't half bad either   http://bit.ly/WgQKO"
1,1691345556,Sun May 03 17:39:21 PDT 2009,Claudia_12,"Such clear blue skies outside!!! Ah, I see the moon.  beautiful, beautiful!"
1,2178695160,Mon Jun 15 08:04:28 PDT 2009,Sarah_TnD,"@smileonice Noo, just like a kind of open day for students to check out Uni's throughout the country - then a meal with friends after it "
1,1565167375,Mon Apr 20 06:04:43 PDT 2009,2dabeat,@LiDLo Haaa!!!  I LOVE It!!  How about a Toronto BF?? Heee Have an awesome day Lo 
1,1979319898,Sun May 31 02:32:20 PDT 2009,merfz,"@knitster morning  not morning for you though, is it?"
1,2003219689,Tue Jun 02 06:07:08 PDT 2009,Baehm,back at home.... bored?  well no I'm not bored.... or? mh... goin chillin on my bed 
1,1468543316,Tue Apr 07 02:18:55 PDT 2009,chillyphilly,Long. Live. Life 
1,2068497003,Sun Jun 07 14:10:53 PDT 2009,my_pleasure21,@Smokie32 I agree them italians are sumthin else. U know who u are *wink wink* 
1,1685643181,Sun May 03 01:20:46 PDT 2009,brisen,@iwishiwascasey haha Awesome ;) I'm also super stoked on the new All Time Low album coming sometime soon hehe and the blink-182 reunion 
1,1973137979,Sat May 30 10:33:37 PDT 2009,The_S_Express,@jennabeans24 FYI: OTH Season 6 dvd is set to be released on 08/25/09. 
